StageID,EvID,値1,周回,場面,味方指定,敵指定,ﾀｰﾝ下限,ﾀｰﾝ上限,発生済EvID,未発生EvID,Exit,戦闘前,拡大,条件1,値1-1,値1-2,条件2,値2-1,値2-2,繰返,特殊処理,特殊処理,値2
52Common,42,0,0,戦闘前,Sakuya,Parsee,,,,,1,1,0,,,,,,,0,,,
52Common,43,0,0,戦闘前,Minoriko,Shizuha,Parsee,,,,,1,1,0,,,,,,,0,,,
52Common,44,0,0,戦闘前,LilyW,LilyB,Parsee,,,,,1,1,0,,,,,,,0,,,
52Common,45,0,0,戦闘前,Hina,Parsee,,,,,1,1,0,,,,,,,0,,,
52Common,46,0,0,戦闘前,Murasa,Parsee,,,,,1,1,0,,,,,,,0,,,
52Common,47,0,0,戦闘前,Sho,Parsee,,,,,1,1,0,,,,,,,0,,,
52Common,48,0,0,戦闘前,Tewi,Parsee,,,,,1,1,0,,,,,,,0,,,
52Common,49,0,0,戦闘前,Udonge,Parsee,,,,,1,1,0,,,,,,,0,,,
52Common,50,0,0,戦闘前,Flan,Parsee,,,,,1,1,0,,,,,,,0,,,
52Common,51,0,0,戦闘前,Lunasa,Parsee,,,,,1,1,0,,,,,,,0,,,
52Common,52,0,0,戦闘前,Merlin,Parsee,,,,,1,1,0,,,,,,,0,,,
52Common,53,0,0,戦闘前,Lyrica,Parsee,,,,,1,1,0,,,,,,,0,,,
52Common,54,0,0,戦闘前,Keine,KeineH,Parsee,,,,,1,1,0,,,,,,,0,,,
52Common,55,0,0,戦闘前,Koakuma,Parsee,,,,,1,1,0,,,,,,,0,,,
52Common,56,0,0,戦闘前,Patchouli,Parsee,,,,,1,1,0,,,,,,,0,,,
52Common,57,0,0,戦闘前,Elliy,Parsee,,,,,1,1,0,,,,,,,0,,,
52Common,58,0,0,戦闘前,Kurumi,Parsee,,,,,1,1,0,,,,,,,0,,,
52Common,59,0,0,戦闘前,Hatate,Parsee,,,,,1,1,0,,,,,,,0,,,
52Common,60,0,0,戦闘前,Chen,Parsee,,,,,1,1,0,,,,,,,0,,,
52Common,61,0,0,戦闘前,Cirno,Daiyosei,Parsee,,,,,1,1,0,,,,,,,0,,,
52Common,62,0,0,戦闘前,Mystia,Parsee,,,,,1,1,0,,,,,,,0,,,
52Common,63,0,0,戦闘前,Faries,Parsee_en,,,,,1,0,0,,,,,,,0,,,
52Common,64,0,0,戦闘前,Prism,Parsee_en,,,,,1,0,0,,,,,,,0,,,
52Common,78,68,1,戦闘前,Makura,Parsee,,,,,1,1,0,,,,,,,0,,,
52Common,79,69,1,戦闘前,Meko,Parsee,,,,,1,1,0,,,,,,,0,,,
52Common,80,70,1,戦闘前,Makura,Yugi,,,,,1,1,0,,,,,,,0,,,
52Common,81,71,1,戦闘前,Meko,Yugi,,,,,1,1,0,,,,,,,0,,,
52Common,82,73,1,戦闘前,Parsee,Yugi,,,,,1,1,0,,,,,,,0,,,
52Common,83,74,1,戦闘前,Yugi,Parsee,,,,,1,1,0,,,,,,,0,,,
52Common,84,75,1,戦闘前,Yugi,Yugi,,,,,1,1,0,,,,,,,0,,,
52Common,85,76,1,戦闘前,Parsee,Parsee,,,,,1,1,0,,,,,,,0,,,
52Common,86,78,1,戦闘前,Tensoku,Parsee,,,,,1,1,0,,,,,,,0,,,
52Common,87,79,1,戦闘前,Tensoku,Yugi,,,,,1,1,0,,,,,,,0,,,
52Common,4,0,0,戦闘・ボム直後,,Parsee_en,,,,,1,,0,敵HP,0,0,,,,0,NO_PICHUN,GET_SPELL,
52Common,8,0,0,戦闘・ボム直後,,Yugi_en,,,,,1,,0,敵HP,0,0,,,,0,NO_PICHUN,GET_SPELL,
52Common,10,0,0,戦闘・ボム後,,,,,,,1,,0,ユニット非生存,Seirensen,,,,,0,,,
52Common,5,0,0,戦闘・ボム後,,,,,4,,1,,0,,,,,,,0,ADD_WPVAL0,,1
52Common,11,0,0,戦闘・ボム後,,,,,8,,0,,0,WP_VAL0が一定値,1,1,,,,0,,,
52Common,9,0,0,戦闘・ボム後,,,,,8,,1,,0,,,,,,,0,,,
52Common,3,0,0,スペル撃破,,Parsee_en,,,,,1,,0,スペルID,0,0,,,,0,,,
52Common,6,0,0,スペル撃破,,Yugi_en,,,,,1,,0,スペルID,0,0,,,,0,,,
52Common,7,0,0,スペル撃破,,Yugi_en,,,,,1,,0,スペルID,1,1,,,,0,,,
52Common,5,0,0,スペル逃げ切り,,Parsee_en,,,,,1,,0,スペルID,1,1,,,,0,,,
52Common,7,0,0,スペル逃げ切り,,Yugi_en,,,,,1,,0,スペルID,1,1,,,,0,,,
52Common,9,0,0,スペル逃げ切り,,Yugi_en,,,,,1,,0,スペルID,2,2,,,,0,,,
52Common,66,67,0,行動終了,All,,,,,,1,,0,x座標,112,448,,,,0,,,
52Common,67,0,0,ターン開始,,,,,5,,1,,0,,,,,,,0,ADD_WPVAL0,,-1
53Common,1,0,0,戦闘前,,Satori,,,,,1,1,0,,,,,,,0,,,
53Common,6,0,0,戦闘前,,Orin,,,,,1,1,0,,,,,,,0,,,
53Common,8,0,0,戦闘前,Yamame,Kisume,,,,,,1,1,0,,,,,,,0,,,
53Common,9,0,0,戦闘前,Yugi,Parsee,,,,,,1,1,0,,,,,,,0,,,
53Common,18,0,0,戦闘前,,KTengu,,,,,1,1,0,,,,,,,0,,,
53Common,18,0,0,戦闘前,,HTengu,,,,,1,1,0,,,,,,,0,,,
53Common,19,0,0,戦闘前,,Kappa,,,,,1,1,0,,,,,,,0,,,
53Common,67,0,0,戦闘前,Aya,Satori,,,,,1,1,0,スペルID,1,1,主人公,Reimu,,0,,,
53Common,68,0,0,戦闘前,Nitori,Satori,,,,,1,1,0,スペルID,1,1,主人公,Marisa,,0,,,
53Common,69,0,0,戦闘前,Yukari,Satori,,,,,1,1,0,スペルID,2,2,主人公,Reimu,,0,,,
53Common,70,0,0,戦闘前,Yuyuko,Satori,,,,,1,1,0,スペルID,2,2,主人公,Reimu,,0,,,
53Common,71,0,0,戦闘前,Flan,Satori,,,,,1,1,0,スペルID,2,2,主人公,Marisa,,0,,,
53Common,20,0,0,戦闘前,Reimu,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,21,0,0,戦闘前,Marisa,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,22,0,0,戦闘前,Sanae,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,23,0,0,戦闘前,Alice,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,24,0,0,戦闘前,Cirno,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,25,0,0,戦闘前,Daiyosei,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,26,0,0,戦闘前,Rumia,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,27,0,0,戦闘前,LilyW,LilyB,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,28,0,0,戦闘前,Letty,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,29,0,0,戦闘前,Wriggle,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,30,0,0,戦闘前,Nitori,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,31,0,0,戦闘前,Keine,KeineH,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,32,0,0,戦闘前,Remilia,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,33,0,0,戦闘前,Flan,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,34,0,0,戦闘前,Sakuya,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,35,0,0,戦闘前,Meiling,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,36,0,0,戦闘前,Patchouli,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,37,0,0,戦闘前,Koakuma,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,38,0,0,戦闘前,Elliy,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,39,0,0,戦闘前,Kurumi,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,40,0,0,戦闘前,Sunny,Luna,Star,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,41,0,0,戦闘前,Komachi,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,42,0,0,戦闘前,Ran,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,43,0,0,戦闘前,Aya,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,44,0,0,戦闘前,Momiji,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,45,0,0,戦闘前,Hatate,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,46,0,0,戦闘前,Nazrin,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,47,0,0,戦闘前,Sho,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,48,0,0,戦闘前,Chen,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,49,0,0,戦闘前,Mystia,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,50,0,0,戦闘前,Hina,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,51,0,0,戦闘前,Suika,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,52,0,0,戦闘前,Minoriko,Shizuha,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,53,0,0,戦闘前,Kaguya,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,54,0,0,戦闘前,Eirin,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,55,0,0,戦闘前,Udonge,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,56,0,0,戦闘前,Tewi,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,57,0,0,戦闘前,Mokou,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,58,0,0,戦闘前,Lunasa,Merlin,Lyrica,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,59,0,0,戦闘前,Kanako,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,60,0,0,戦闘前,Suwako,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,61,0,0,戦闘前,Murasa,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,62,0,0,戦闘前,Ichirin,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,63,0,0,戦闘前,Akyu,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,64,0,0,戦闘前,Yuyuko,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,65,0,0,戦闘前,Yukari,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,66,0,0,戦闘前,Youmu,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,73,0,0,戦闘前,Reimu,Orin,,,,,1,1,0,,,,,,,0,,,
53Common,74,0,0,戦闘前,Marisa,Orin,,,,,1,1,0,,,,,,,0,,,
53Common,75,0,0,戦闘前,Yugi,Parsee,Orin,,,,,1,1,0,,,,,,,0,,,
53Common,76,0,0,戦闘前,Yamame,Kisume,Orin,,,,,1,1,0,,,,,,,0,,,
53Common,79,79,1,戦闘前,Makura,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,80,80,1,戦闘前,Meko,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,81,81,1,戦闘前,Makura,Orin,,,,,1,1,0,,,,,,,0,,,
53Common,82,82,1,戦闘前,Meko,Orin,,,,,1,1,0,,,,,,,0,,,
53Common,83,83,1,戦闘前,Satori,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,84,84,1,戦闘前,Koishi,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,85,85,1,戦闘前,Utsuho,UtsuhoB,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,86,86,1,戦闘前,Orin,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,87,87,1,戦闘前,Orin,Orin,,,,,1,1,0,,,,,,,0,,,
53Common,88,88,1,戦闘前,Utsuho,UtsuhoB,Orin,,,,,1,1,0,,,,,,,0,,,
53Common,89,89,1,戦闘前,Satori,Orin,,,,,1,0,0,,,,,,,0,,,
53Common,90,90,1,戦闘前,Koishi,Orin,,,,,1,1,0,,,,,,,0,,,
53Common,91,91,1,戦闘前,Tensoku,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,
53Common,100,37,1,戦闘前,Yuka,Satori,,,,,1,1,0,スペルID,1,2,,,,0,,,Battle_All
53Common,4,0,0,戦闘・ボム直後,,Satori_en,,,,,1,,0,敵HP,0,0,,,,0,NO_PICHUN,GET_SPELL,
53Common,13,0,0,戦闘・ボム直後,,Orin_en,,,,,1,,0,敵HP,0,0,,,,0,NO_PICHUN,GET_SPELL,
53Common,15,0,0,戦闘・ボム後,,,,,,5,1,,0,ユニット非生存,Seirensen,,,,,0,,,
53Common,16,0,0,戦闘・ボム後,,,,,5,,1,,0,ユニット非生存,Seirensen,,,,,0,,,
53Common,0,0,0,戦闘・ボム後,,,1,1,1,,1,,0,,,,,,,0,,,
53Common,5,0,0,戦闘・ボム後,,,,,4,,1,,0,,,,,,,0,,,
53Common,14,0,0,戦闘・ボム後,,,,,13,,1,,0,,,,,,,0,,,
53Common,2,0,0,スペル撃破,,Satori_en,,,,,1,,0,スペルID,0,0,,,,0,,,
53Common,3,0,0,スペル撃破,,Satori_en,,,,,1,,0,スペルID,1,1,,,,0,,,
53Common,7,0,0,スペル撃破,,Orin_en,,,,7,1,,0,スペルID,0,0,,,,0,,,
53Common,10,0,0,スペル撃破,,Orin_en,,,,,1,,0,スペルID,0,0,,,,0,,,
53Common,11,0,0,スペル撃破,,Orin_en,,,,,1,,0,スペルID,1,1,,,,0,,,
53Common,3,0,0,スペル逃げ切り,,Satori_en,,,,,1,,0,スペルID,1,1,,,,0,,,
53Common,5,0,0,スペル逃げ切り,,Satori_en,,,,,1,,0,スペルID,2,2,,,,0,,,
53Common,11,0,0,スペル逃げ切り,,Orin_en,,,,,1,,0,スペルID,1,1,,,,0,,,
53Common,14,0,0,スペル逃げ切り,,Orin_en,,,,,1,,0,スペルID,2,2,,,,0,,,
53Common,17,0,0,スペカ発動直後,,,1,5,2,,1,,0,,,,,,,0,,,
53Common,7,0,0,ターン開始,,,,,5,,1,,0,,,,,,,0,,,
53Common,0,0,0,ターン終了,,,1,1,,,1,,0,,,,,,,0,,,
54Common,0,0,0,戦闘前,,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,9,0,0,戦闘前,Reimu,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,10,0,0,戦闘前,Marisa,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,11,0,0,戦闘前,Sanae,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,12,0,0,戦闘前,Alice,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,13,0,0,戦闘前,Sakuya,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,14,0,0,戦闘前,Youmu,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,15,0,0,戦闘前,Minoriko,Shizuha,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,16,0,0,戦闘前,Letty,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,17,0,0,戦闘前,Cirno,Daiyosei,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,18,0,0,戦闘前,Rumia,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,19,0,0,戦闘前,Remilia,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,20,0,0,戦闘前,Flan,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,21,0,0,戦闘前,Nitori,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,22,0,0,戦闘前,Hina,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,23,0,0,戦闘前,Yugi,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,24,0,0,戦闘前,Parsee,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,25,0,0,戦闘前,Yamame,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,26,0,0,戦闘前,Kisume,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,27,0,0,戦闘前,Aya,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,28,0,0,戦闘前,Momiji,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,29,0,0,戦闘前,Hatate,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,30,0,0,戦闘前,Sho,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,31,0,0,戦闘前,Murasa,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,32,0,0,戦闘前,Patchouli,Koakuma,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,33,0,0,戦闘前,Keine,KeineH,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,34,0,0,戦闘前,Mokou,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,35,0,0,戦闘前,Sunny,Luna,Star,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,36,0,0,戦闘前,Mystia,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,37,0,0,戦闘前,Kaguya,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,38,0,0,戦闘前,Eirin,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,39,0,0,戦闘前,Udonge,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,40,0,0,戦闘前,Tewi,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,41,0,0,戦闘前,Wriggle,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,42,0,0,戦闘前,Yukari,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,43,0,0,戦闘前,Yuyuko,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,44,0,0,戦闘前,Ran,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,45,0,0,戦闘前,Chen,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,46,0,0,戦闘前,LilyW,LilyB,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,47,0,0,戦闘前,Lunasa,Merlin,Lyrica,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,48,0,0,戦闘前,Komachi,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,49,0,0,戦闘前,Suika,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,50,0,0,戦闘前,Elliy,Kurumi,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,51,0,0,戦闘前,Kanako,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,52,0,0,戦闘前,Suwako,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,53,0,0,戦闘前,Meiling,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,54,0,0,戦闘前,Nazrin,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,58,57,1,戦闘前,Makura,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,59,58,1,戦闘前,Meko,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,60,59,1,戦闘前,Utsuho,UtsuhoB,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,61,60,1,戦闘前,Orin,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,62,61,1,戦闘前,Satori,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,63,62,1,戦闘前,Koishi,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,64,64,1,戦闘前,Tensoku,Utsuho,,,,,1,1,0,,,,,,,0,,,
54Common,100,38,1,戦闘前,Yuka,Utsuho,,,,,1,1,0,,,,,,,0,,,Battle_All
54Common,101,45,1,戦闘前,Shinki,Utsuho,,,,,1,1,0,,,,,,,0,,,Battle_All
54Common,102,56,1,戦闘前,Tenshi,Utsuho,,,,,1,1,0,,,,,,,0,,,Battle_All
54Common,103,58,1,戦闘前,Byakuren,ByakurenH,Utsuho,,,,,1,1,0,,,,,,,0,,,Battle_All
54Common,7,0,0,戦闘・ボム直後,,Utsuho_en,,,,,0,,0,敵HP,0,0,スペル獲得数,3,4,0,,,
54Common,5,0,0,戦闘・ボム直後,,Utsuho_en,,,,,1,,0,敵HP,0,0,,,,0,NO_PICHUN,GET_SPELL,
54Common,8,0,0,戦闘・ボム後,,,,,,,1,,0,ユニット非生存,Seirensen,,,,,0,,,
54Common,6,0,0,戦闘・ボム後,,,,,5,,1,,0,,,,,,,0,,,
54Common,55,0,0,戦闘・ボム後,,Utsuho_en,,,2,3,1,,0,,,,,,,1,,,
54Common,1,0,0,スペル撃破,,Utsuho_en,,,,,1,,0,スペルID,0,0,,,,0,,,
54Common,2,0,0,スペル撃破,,Utsuho_en,,,,,1,,0,スペルID,1,1,,,,0,,,
54Common,3,0,0,スペル撃破,,Utsuho_en,,,,,1,,0,スペルID,2,2,,,,0,,,
54Common,4,0,0,スペル撃破,,Utsuho_en,,,,,1,,0,スペルID,3,3,,,,0,,,
54Common,2,0,0,スペル逃げ切り,,Utsuho_en,,,,,1,,0,スペルID,1,1,,,,0,,,
54Common,3,0,0,スペル逃げ切り,,Utsuho_en,,,,,1,,0,スペルID,2,2,,,,0,,,
54Common,4,0,0,スペル逃げ切り,,Utsuho_en,,,,,1,,0,スペルID,3,3,,,,0,,,
54Common,6,0,0,スペル逃げ切り,,Utsuho_en,,,,,1,,0,スペルID,4,4,,,,0,,,
54Common,56,0,0,ロード/SLG/暗転中,,,,,,,1,,0,,,,,,,1,,,
54Common,56,0,0,ロード/出撃配置/1PP,,,,,,,1,,0,,,,,,,1,,,
54Common,57,0,0,ターン開始,,,,,2,3,1,,0,,,,,,,1,,,
55Common,1,0,0,戦闘前,,UtsuhoH,,,,,1,1,0,,,,,,,0,,,
55Common,18,0,0,戦闘前,Reimu,Marisa,Sanae,Alice,UtsuhoH,,,,,1,1,0,スペルID,5,5,,,,0,,,
55Common,19,0,0,戦闘前,Remilia,Flan,Patchouli,Koakuma,Sakuya,Meiling,UtsuhoH,,,,,1,1,0,スペルID,5,5,,,,0,,,
55Common,20,0,0,戦闘前,Elliy,Kurumi,Hina,Nitori,Komachi,UtsuhoH,,,,,1,1,0,スペルID,5,5,,,,0,,,
55Common,21,0,0,戦闘前,Kanako,Suwako,Aya,Momiji,Hatate,UtsuhoH,,,,,1,1,0,スペルID,5,5,,,,0,,,
55Common,22,0,0,戦闘前,Yukari,Yuyuko,Ran,Chen,Youmu,Suika,UtsuhoH,,,,,1,1,0,スペルID,5,5,,,,0,,,
55Common,23,0,0,戦闘前,Sho,Nazrin,Murasa,Nue,UtsuhoH,,,,,1,1,0,スペルID,5,5,,,,0,,,
55Common,24,0,0,戦闘前,Kaguya,Eirin,Udonge,Tewi,Mokou,Keine,KeineH,UtsuhoH,,,,,1,1,0,スペルID,5,5,,,,0,,,
55Common,25,0,0,戦闘前,Cirno,Daiyosei,Rumia,Mystia,Wriggle,UtsuhoH,,,,,1,1,0,スペルID,5,5,,,,0,,,
55Common,26,0,0,戦闘前,Lunasa,Merlin,Lyrica,UtsuhoH,,,,,1,1,0,スペルID,5,5,,,,0,,,
55Common,27,0,0,戦闘前,Sunny,Luna,Star,LilyW,LilyB,Letty,Minoriko,Shizuha,UtsuhoH,,,,,1,1,0,スペルID,5,5,,,,0,,,
55Common,28,0,0,戦闘前,Orin,Yugi,Parsee,Yamame,Kisume,UtsuhoH,,,,,1,1,0,スペルID,5,5,,,,0,,,
55Common,29,27,1,戦闘前,Meko,Makura,UtsuhoH,,,6,,1,1,0,,,,,,,0,,,
55Common,30,28,1,戦闘前,Medicine,Yuka,UtsuhoH,,,6,,1,1,0,ユニット引継ぎ,Yuka,Medicine,,,,0,,,
55Common,31,29,1,戦闘前,Yorihime,Toyohime,UtsuhoH,,,6,,1,1,0,ユニット引継ぎ,Yorihime,Toyohime,,,,0,,,
55Common,32,30,1,戦闘前,Tenshi,Iku,UtsuhoH,,,6,,1,1,0,ユニット引継ぎ,Tenshi,Iku,,,,0,,,
55Common,33,31,1,戦闘前,Shinki,Yumeko,UtsuhoH,,,6,,1,1,0,ユニット引継ぎ,Shinki,Yumeko,,,,0,,,
55Common,34,32,1,戦闘前,Kogasa,UtsuhoH,,,6,,1,1,0,,,,,,,0,,,
55Common,35,33,1,戦闘前,Tensoku,UtsuhoH,,,6,,1,1,0,,,,,,,0,,,
55Common,36,34,1,戦闘前,Byakuren,ByakurenH,UtsuhoH,,,6,,1,1,0,,,,,,,0,,,
55Common,37,35,1,戦闘前,Mima,UtsuhoH,,,6,,1,1,0,,,,,,,0,,,
55Common,38,36,1,戦闘前,Satori,UtsuhoH,,,6,,1,1,0,,,,,,,0,,,
55Common,39,37,1,戦闘前,Koishi,UtsuhoH,,,6,,1,1,0,,,,,,,0,,,
55Common,-1,0,0,戦闘・ボム直後,,UtsuhoH_en,,,,0,1,,0,敵HP,0,0,,,,0,,,
55Common,9,0,0,戦闘・ボム直後,,UtsuhoH_en,,,,,0,,0,敵HP,0,0,スペル獲得数,4,5,0,,,
55Common,7,0,0,戦闘・ボム直後,,UtsuhoH_en,,,,,1,,0,敵HP,0,0,,,,0,NO_PICHUN,GET_SPELL,
55Common,11,0,0,戦闘・ボム直後,,UtsuhoH_en,,,,,1,,0,スペルID,5,5,敵HP割合,0,70,0,,,
55Common,12,0,0,戦闘・ボム直後,,UtsuhoH_en,,,,,1,,0,スペルID,5,5,敵HP割合,0,50,0,,,
55Common,13,0,0,戦闘・ボム直後,,UtsuhoH_en,,,,,1,,0,スペルID,5,5,敵HP割合,0,30,0,,,
55Common,14,0,0,戦闘・ボム直後,,UtsuhoH_en,,,,,1,,0,スペルID,5,5,敵HP割合,0,10,0,,,
55Common,10,0,0,戦闘・ボム後,,,,,,,1,,0,ユニット非生存,Seirensen,,,,,0,,,
55Common,8,0,0,戦闘・ボム後,,,,,7,,1,,0,,,,,,,0,,,
55Common,0,0,0,戦闘・ボム後,,UtsuhoH_en,,,,0,1,,0,敵HP割合,0,50,,,,0,,,
55Common,30,0,0,戦闘・ボム後,,UtsuhoH_en,,,4,5,1,,0,,,,,,,1,,,
55Common,2,0,0,スペル撃破,,UtsuhoH_en,,,,,1,,0,スペルID,0,0,,,,0,,,
55Common,3,0,0,スペル撃破,,UtsuhoH_en,,,,,1,,0,スペルID,1,1,,,,0,,,
55Common,4,0,0,スペル撃破,,UtsuhoH_en,,,,,1,,0,スペルID,2,2,,,,0,,,
55Common,5,0,0,スペル撃破,,UtsuhoH_en,,,,,1,,0,スペルID,3,3,,,,0,,,
55Common,6,0,0,スペル撃破,,UtsuhoH_en,,,,,1,,0,スペルID,4,4,,,,0,,,
55Common,3,0,0,スペル逃げ切り,,UtsuhoH_en,,,,,1,,0,スペルID,1,1,,,,0,,,
55Common,4,0,0,スペル逃げ切り,,UtsuhoH_en,,,,,1,,0,スペルID,2,2,,,,0,,,
55Common,5,0,0,スペル逃げ切り,,UtsuhoH_en,,,,,1,,0,スペルID,3,3,,,,0,,,
55Common,6,0,0,スペル逃げ切り,,UtsuhoH_en,,,,,1,,0,スペルID,4,4,,,,0,,,
55Common,8,0,0,スペル逃げ切り,,UtsuhoH_en,,,,,1,,0,スペルID,5,5,,,,0,,,
55Common,33,0,0,ターン開始,,,1,1,,,1,,0,,,,,,,1,,,
55Common,0,0,0,ターン開始,,,2,2,,,0,,0,,,,,,,0,,,
